date,close,high,low,open,volume,shares_owned,daily_return,cumulative_return,MSMIF_position
2024-02-22,22.780000686645508,22.799999237060547,22.200000762939453,22.200000762939453,2237,100,0.057567303547526594,0.14992434632869167,2278.0
2024-02-23,21.899999618530273,22.540000915527344,21.899999618530273,22.540000915527344,1070,100,-0.03863042324801702,0.105502282126815,2190.0
2024-02-26,21.479999542236328,21.700000762939453,21.479999542236328,21.540000915527344,990,100,-0.019178086009580153,0.08430086427639982,2148.0
2024-02-27,23.100000381469727,23.34000015258789,22.0,22.0,3085,100,0.07541903509113101,0.1660777892086054,2310.0
2024-02-28,23.040000915527344,23.059999465942383,22.5,22.559999465942383,1657,100,-0.0025973794351324964,0.16304904273915022,2304.0
2024-02-29,22.700000762939453,23.059999465942383,22.34000015258789,22.84000015258789,338,100,-0.014756950480794173,0.14588598560871358,2270.0
2024-03-01,22.6200008392334,22.639999389648438,22.399999618530273,22.639999389648438,1757,100,-0.00352422559547505,0.14184762488873526,2262.0
2024-03-04,23.219999313354492,23.299999237060547,22.600000381469727,22.600000381469727,1790,100,0.026525130497803584,0.17213528214751594,2322.0
2024-03-05,22.719999313354492,23.360000610351562,22.68000030517578,22.68000030517578,1998,100,-0.021533161704808346,0.14689550357712222,2272.0
2024-03-06,22.479999542236328,22.479999542236328,22.440000534057617,22.440000534057617,275,100,-0.010563370526912585,0.13478042141718705,2248.0
2024-03-07,23.520000457763672,23.520000457763672,22.719999313354492,22.8799991607666,821,100,0.04626338686410336,0.18727920705902057,2352.0
2024-03-08,22.780000686645508,23.280000686645508,22.6200008392334,23.280000686645508,760,100,-0.03146257469029512,0.14992434632869167,2278.0
2024-03-11,22.3799991607666,22.84000015258789,22.3799991607666,22.540000915527344,250,100,-0.017559328964963594,0.12973244644668536,2238.0
2024-03-12,22.34000015258789,22.34000015258789,21.8799991607666,22.280000686645508,49,100,-0.001787265848018027,0.12771331422775334,2234.0
2024-03-13,22.219999313354492,22.260000228881836,22.219999313354492,22.260000228881836,37,100,-0.005371568416014383,0.12165572500672872,2222.0
2024-03-14,21.8799991607666,22.15999984741211,21.8799991607666,22.15999984741211,704,100,-0.015301537493007333,0.10449266787629186,2188.0
2024-03-15,21.360000610351562,21.440000534057617,21.360000610351562,21.440000534057617,100,100,-0.02376593100366553,0.07824337133748949,2136.0
2024-03-18,21.3799991607666,21.3799991607666,21.15999984741211,21.15999984741211,180,100,0.0009362616967973914,0.07925288930589836,2138.0
2024-03-19,21.6200008392334,21.6200008392334,20.979999542236328,21.34000015258789,769,100,0.011225523287541117,0.09136806774794781,2162.0
2024-03-20,19.959999084472656,22.420000076293945,19.84000015258789,21.959999084472656,5153,100,-0.07678083674022662,0.007571914314695949,1996.0
2024-03-21,19.75,20.399999618530273,19.649999618530273,20.31999969482422,2934,100,-0.010520996698643148,-0.003028746469454502,1975.0
2024-03-22,19.540000915527344,19.68000030517578,19.139999389648438,19.6200008392334,1876,100,-0.010632865036590222,-0.013629407253604953,1954.0
2024-03-25,20.18000030517578,20.18000030517578,19.31999969482422,19.31999969482422,669,100,0.03275329373909419,0.018677478506222256,2018.0
2024-03-26,19.540000915527344,19.84000015258789,19.399999618530273,19.84000015258789,1675,100,-0.0317145381551005,-0.013629407253604953,1954.0
2024-03-27,19.0,19.34000015258789,19.0,19.34000015258789,2591,100,-0.027635664801747062,-0.040888414325044864,1900.0
2024-03-28,18.889999389648438,19.1200008392334,18.889999389648438,19.030000686645508,89,100,-0.005789505807976991,-0.04644119642080802,1889.0
2024-04-02,18.8799991607666,19.0,18.719999313354492,18.760000228881836,2510,100,-0.0005293927583351898,-0.04694600354606959,1888.0
2024-04-03,19.049999237060547,19.049999237060547,18.770000457763672,18.770000457763672,100,100,0.009004241729375195,-0.03836447498085127,1905.0
2024-04-04,19.110000610351562,19.610000610351562,18.8799991607666,18.8799991607666,583,100,0.0031496785141222894,-0.03533563222928171,1911.0
2024-04-05,18.729999542236328,19.18000030517578,18.729999542236328,19.18000030517578,710,100,-0.019884932285632373,-0.054517917860764764,1873.0
2024-04-08,18.649999618530273,18.649999618530273,18.649999618530273,18.649999618530273,0,100,-0.004271218668513765,-0.05855627858074308,1865.0
2024-04-09,18.649999618530273,18.860000610351562,18.649999618530273,18.829999923706055,350,100,0.0,-0.05855627858074308,1865.0
2024-04-10,18.799999237060547,19.079999923706055,18.690000534057617,18.690000534057617,236,100,0.008042875152728612,-0.0509843642660478,1880.0
2024-04-11,18.93000030517578,18.950000762939453,18.93000030517578,18.950000762939453,200,100,0.006914950712283208,-0.044421967919761385,1893.0
2024-04-12,17.479999542236328,19.110000610351562,17.479999542236328,18.979999542236328,1430,100,-0.0765980316726671,-0.1176173642867484,1748.0
2024-04-15,18.0,18.200000762939453,17.719999313354492,17.719999313354492,343,100,0.02974831071975781,-0.09136797146583175,1800.0
2024-04-16,18.1299991607666,18.1299991607666,17.68000030517578,17.860000610351562,1100,100,0.007222175598144531,-0.08480567140165973,1813.0
2024-04-17,17.959999084472656,18.040000915527344,17.959999084472656,18.040000915527344,40,100,-0.009376728304644755,-0.09338719996687816,1796.0
2024-04-18,17.8700008392334,18.110000610351562,17.8700008392334,17.899999618530273,130,100,-0.0050110384090757965,-0.09793027153000389,1787.0
2024-04-19,17.549999237060547,17.6200008392334,17.440000534057617,17.6200008392334,1855,100,-0.017907195699190526,-0.11408381069203177,1755.0
2024-04-22,17.5,17.5,17.489999771118164,17.489999771118164,80,100,-0.0028489595005202206,-0.11660775003622537,1750.0
2024-04-23,18.200000762939453,18.200000762939453,17.670000076293945,17.670000076293945,400,100,0.04000004359654019,-0.0812720215248286,1820.0
2024-04-24,18.700000762939453,18.700000762939453,18.469999313354492,18.469999313354492,1300,100,0.027472526320885926,-0.056032242954435096,1870.0
2024-04-25,18.280000686645508,18.280000686645508,17.979999542236328,18.139999389648438,590,100,-0.02245989621167943,-0.07723366080485028,1828.0
2024-04-26,18.229999542236328,18.229999542236328,18.229999542236328,18.229999542236328,0,100,-0.002735292260995781,-0.07975769643115815,1823.0
2024-04-29,18.690000534057617,18.690000534057617,18.670000076293945,18.670000076293945,55,100,0.025233187239282806,-0.05653705007969667,1869.0
2024-04-30,18.649999618530273,18.649999618530273,18.6200008392334,18.6200008392334,55,100,-0.0021402308391833547,-0.05855627858074297,1865.0
2024-05-02,18.75,18.75,18.5,18.6200008392334,650,100,0.005361950858721043,-0.0535083036102415,1875.0
2024-05-03,18.770000457763672,18.850000381469727,18.59000015258789,18.59000015258789,625,100,0.0010666910807290986,-0.052498689359718353,1877.0
2024-05-06,19.729999542236328,19.729999542236328,19.1299991607666,19.1299991607666,900,100,0.05114539483538372,-0.004038360719977541,1973.0
2024-05-07,20.059999465942383,20.059999465942383,19.639999389648438,19.639999389648438,170,100,0.016725794797897375,0.012619889285197639,2006.0
2024-05-08,19.979999542236328,20.299999237060547,19.84000015258789,20.299999237060547,450,100,-0.003988032195209046,0.00858152856521932,1998.0
2024-05-09,19.799999237060547,19.799999237060547,19.799999237060547,19.799999237060547,0,100,-0.009009024489478712,-0.0005048071252605757,1980.0
2024-05-10,20.5,20.5,19.75,19.75,600,100,0.035353575248085356,0.03483092138613619,2050.0
2024-05-13,19.93000030517578,19.93000030517578,19.93000030517578,19.93000030517578,0,100,-0.027804863162157023,0.006057589221025728,1993.0
2024-05-14,20.3799991607666,20.3799991607666,19.709999084472656,19.709999084472656,817,100,0.022578968825903933,0.028773332165111354,2038.0
2024-05-15,19.329999923706055,20.5,19.260000228881836,20.280000686645508,1217,100,-0.05152106380268617,-0.02423016431986935,1933.0
2024-05-16,19.350000381469727,19.360000610351562,19.139999389648438,19.139999389648438,185,100,0.001034684834072097,-0.02322055006934609,1935.0
2024-05-17,19.209999084472656,19.209999084472656,19.049999237060547,19.049999237060547,60,100,-0.0072352090044990325,-0.03028775354089397,1921.0
2024-05-20,19.6200008392334,19.639999389648438,19.6200008392334,19.639999389648438,165,100,0.021343142857937147,-0.00959104653362608,1962.0
2024-05-21,18.979999542236328,19.690000534057617,18.979999542236328,19.690000534057617,370,100,-0.03261984044961319,-0.04189802857556757,1898.0
2024-05-22,19.1299991607666,19.1299991607666,18.899999618530273,19.0,535,100,0.007903035940358016,-0.0343261142608724,1913.0
2024-05-23,19.100000381469727,19.100000381469727,19.100000381469727,19.100000381469727,0,100,-0.001568153717350862,-0.03584043935454284,1910.0
2024-05-24,18.600000381469727,18.719999313354492,18.600000381469727,18.719999313354492,1500,100,-0.026178009948370717,-0.06108021792493634,1860.0
2024-05-27,18.950000762939453,19.110000610351562,18.8799991607666,19.110000610351562,255,100,0.01881722442427547,-0.04341235366923801,1895.0
2024-05-28,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0,100,0.003166198602995607,-0.040383607199782734,1901.0
2024-05-29,18.989999771118164,19.110000610351562,18.989999771118164,19.010000228881836,300,100,-0.0010521019212448302,-0.041393221450305884,1899.0
2024-05-30,18.59000015258789,18.690000534057617,18.59000015258789,18.690000534057617,100,100,-0.02106369791213114,-0.061585025050197806,1859.0
2024-05-31,18.459999084472656,18.729999542236328,18.459999084472656,18.729999542236328,50,100,-0.006993064392048276,-0.06814742139648411,1846.0
2024-06-03,18.520000457763672,18.520000457763672,18.510000228881836,18.510000228881836,100,100,0.003250345409902211,-0.06511857864491466,1852.0
2024-06-04,18.479999542236328,18.479999542236328,18.260000228881836,18.350000381469727,313,100,-0.002159876594958421,-0.06713780714596096,1848.0
2024-06-05,18.579999923706055,18.579999923706055,18.579999923706055,18.579999923706055,0,100,0.005411276187597958,-0.06208983217545949,1858.0
2024-06-06,18.770000457763672,18.809999465942383,18.770000457763672,18.809999465942383,250,100,0.010226078301281305,-0.0524986893597178,1877.0
2024-06-07,18.920000076293945,18.920000076293945,18.59000015258789,18.59000015258789,370,100,0.007991455240920375,-0.04492677504502263,1892.0
2024-06-10,18.40999984741211,18.40999984741211,18.40999984741211,18.40999984741211,0,100,-0.02695561452564932,-0.0706713607406777,1841.0
2024-06-11,18.459999084472656,18.459999084472656,18.450000762939453,18.450000762939453,40,100,0.0027158738443757713,-0.068147421396484,1846.0
2024-06-12,18.469999313354492,18.56999969482422,18.299999237060547,18.31999969482422,245,100,0.0005417242349836648,-0.06764261427122242,1847.0
2024-06-13,17.790000915527344,18.489999771118164,17.790000915527344,18.489999771118164,85,100,-0.036816373746992204,-0.10196863224998165,1779.0
2024-06-14,16.75,17.799999237060547,16.75,17.799999237060547,2277,100,-0.05845985733590475,-0.15446741789181517,1675.0
2024-06-17,16.899999618530273,17.059999465942383,16.799999237060547,16.829999923706055,511,100,0.008955201106285005,-0.1468955035771199,1690.0
2024-06-18,16.729999542236328,16.84000015258789,16.6200008392334,16.6200008392334,123,100,-0.010059176339125231,-0.15547703214233832,1673.0
2024-06-19,16.280000686645508,16.850000381469727,16.280000686645508,16.850000381469727,370,100,-0.026897720735422626,-0.17819277508642406,1628.0
2024-06-20,16.59000015258789,16.59000015258789,16.280000686645508,16.280000686645508,100,100,0.019041735434119245,-0.16254413933177203,1659.0
2024-06-21,15.380000114440918,16.459999084472656,15.270000457763672,16.459999084472656,1758,100,-0.0729355049438154,-0.22362440539776673,1538.0
2024-06-24,15.300000190734863,15.300000190734863,15.300000190734863,15.300000190734863,0,100,-0.005201555468841601,-0.22766276611774516,1530.0
2024-06-25,15.649999618530273,15.649999618530273,15.510000228881836,15.510000228881836,400,100,0.022875779309294186,-0.20999495000310398,1565.0
2024-06-26,15.420000076293945,15.819999694824219,15.420000076293945,15.5600004196167,310,100,-0.014696456731155383,-0.22160522503777758,1542.0
2024-06-27,14.989999771118164,15.470000267028809,14.989999771118164,15.369999885559082,147,100,-0.02788588216914767,-0.24331145001345433,1499.0
2024-06-28,15.319999694824219,15.460000038146973,15.180000305175781,15.180000305175781,810,100,0.022014671697452526,-0.22665320000827915,1532.0
2024-07-01,15.300000190734863,15.300000190734863,15.229999542236328,15.229999542236328,300,100,-0.0013054506845787683,-0.22766276611774516,1530.0
2024-07-02,14.979999542236328,15.039999961853027,14.979999542236328,15.039999961853027,180,100,-0.020915074804529477,-0.2438162571387159,1498.0
2024-07-03,14.869999885559082,14.869999885559082,14.869999885559082,14.869999885559082,0,100,-0.0073431014712049825,-0.24936899109342192,1487.0
2024-07-04,15.329999923706055,15.520000457763672,15.1899995803833,15.1899995803833,222,100,0.0309347707926817,-0.22614839288301747,1533.0
2024-07-05,16.350000381469727,16.350000381469727,15.3100004196167,15.3100004196167,80,100,0.06653623371428474,-0.1746592214917071,1635.0
2024-07-08,14.949999809265137,15.9399995803833,14.949999809265137,15.920000076293945,530,100,-0.08562694431440387,-0.24533063037344338,1495.0
2024-07-09,14.420000076293945,14.930000305175781,14.420000076293945,14.930000305175781,320,100,-0.03545148760756023,-0.2720847821785646,1442.0
2024-07-10,14.979999542236328,14.979999542236328,14.390000343322754,14.390000343322754,615,100,0.03883491421494556,-0.2438162571387157,1498.0
2024-07-11,14.829999923706055,14.84000015258789,14.760000228881836,14.8100004196167,570,100,-0.010013325975568144,-0.25138817145341097,1483.0
2024-07-12,15.210000038146973,15.210000038146973,14.8100004196167,14.8100004196167,155,100,0.025623743519612496,-0.23220593396298506,1521.0
2024-07-15,14.930000305175781,15.170000076293945,14.770000457763672,15.170000076293945,408,100,-0.01840892388355997,-0.2463401964829095,1493.0
2024-07-16,14.880000114440918,14.949999809265137,14.729999542236328,14.729999542236328,160,100,-0.0033489745286562345,-0.24886418396816035,1488.0
2024-07-17,14.359999656677246,14.84000015258789,14.359999656677246,14.84000015258789,170,100,-0.034946267054058455,-0.2751135767890771,1436.0
2024-07-18,14.369999885559082,14.430000305175781,14.289999961853027,14.369999885559082,465,100,0.0006963947855795904,-0.27460876966381553,1437.0
2024-07-19,14.069999694824219,14.220000267028809,13.949999809265137,14.220000267028809,288,100,-0.02087684016172775,-0.28975264643426313,1407.0
2024-07-22,14.489999771118164,14.5,14.300000190734863,14.300000190734863,550,100,0.029850752338569375,-0.26855122858384795,1449.0
2024-07-23,14.40999984741211,14.40999984741211,14.270000457763672,14.270000457763672,35,100,-0.0055210438212368596,-0.2725895893038264,1441.0
2024-07-24,14.369999885559082,14.369999885559082,14.3100004196167,14.3100004196167,100,100,-0.0027758474862309424,-0.27460876966381553,1437.0
2024-07-25,14.100000381469727,14.380000114440918,14.100000381469727,14.380000114440918,200,100,-0.018789109689603234,-0.2882382250584783,1410.0
2024-07-26,14.229999542236328,14.229999542236328,14.010000228881836,14.010000228881836,700,100,0.00921979838649123,-0.28167592499430627,1423.0
2024-07-29,14.34000015258789,14.4399995803833,14.34000015258789,14.399999618530273,91,100,0.007730190716104257,-0.2761231428985431,1434.0
2024-07-30,14.3100004196167,14.3100004196167,14.3100004196167,14.3100004196167,0,100,-0.0020920315656884902,-0.2776375161332707,1431.0
2024-07-31,14.350000381469727,14.40999984741211,14.199999809265137,14.199999809265137,300,100,0.002795245330544871,-0.27561833577328143,1435.0
2024-08-01,14.470000267028809,14.470000267028809,14.329999923706055,14.329999923706055,160,100,0.008362361140703545,-0.26956079469331373,1447.0
2024-08-02,12.899999618530273,14.079999923706055,12.899999618530273,14.079999923706055,1010,100,-0.10850038835700104,-0.34881373214026845,1290.0
2024-08-05,12.960000038146973,12.960000038146973,12.5,12.630000114440918,2436,100,0.004651195456665924,-0.34578493752975603,1296.0
2024-08-06,12.949999809265137,13.09000015258789,12.90999984741211,12.90999984741211,800,100,-0.0007716225966358792,-0.3462897446550176,1295.0
2024-08-07,13.210000038146973,13.210000038146973,12.920000076293945,12.979999542236328,1093,100,0.02007723804720185,-0.3331650482445593,1321.0
2024-08-08,13.0,13.109999656677246,12.90999984741211,13.109999656677246,870,100,-0.01589705053297108,-0.3437657571697669,1300.0
2024-08-09,13.0,13.0,12.989999771118164,12.989999771118164,200,100,0.0,-0.3437657571697669,1300.0
2024-08-12,13.15999984741211,13.15999984741211,12.989999771118164,12.989999771118164,200,100,0.012307680570162294,-0.33568903572981,1316.0
2024-08-13,12.930000305175781,13.0600004196167,12.930000305175781,13.0600004196167,100,100,-0.017477169065587606,-0.3472993107644836,1293.0
2024-08-14,14.899999618530273,14.899999618530273,13.020000457763672,13.020000457763672,5035,100,0.15235879867426738,-0.247854617858694,1490.0
2024-08-15,14.9399995803833,15.010000228881836,14.609999656677246,14.609999656677246,365,100,0.0026845612669199603,-0.24583543749870473,1494.0
2024-08-16,14.760000228881836,14.90999984741211,14.760000228881836,14.899999618530273,730,100,-0.01204814970261514,-0.2549217250481276,1476.0
2024-08-19,14.5,14.5,14.5,14.5,0,100,-0.017615191385503937,-0.2680464214585859,1450.0
2024-08-20,14.390000343322754,14.390000343322754,14.300000190734863,14.300000190734863,400,100,-0.007586183219120413,-0.27359915541329194,1439.0
2024-08-21,14.229999542236328,14.3100004196167,14.210000038146973,14.210000038146973,400,100,-0.011118887926967247,-0.28167592499430594,1423.0
2024-08-22,14.239999771118164,14.239999771118164,14.239999771118164,14.239999771118164,0,100,0.0007027567957507141,-0.28117111786904436,1424.0
2024-08-23,14.170000076293945,14.170000076293945,14.170000076293945,14.170000076293945,0,100,-0.004915708985206102,-0.2847046714637611,1417.0
2024-08-26,14.130000114440918,14.25,14.069999694824219,14.069999694824219,142,100,-0.002822862500893475,-0.2867238518237504,1413.0
2024-08-27,14.109999656677246,14.109999656677246,14.109999656677246,14.109999656677246,0,100,-0.0014154605521362607,-0.2877334660742735,1411.0
2024-08-28,14.5,14.5,14.5,14.5,0,100,0.027639996655718813,-0.26804642145858604,1450.0
2024-08-29,15.430000305175781,15.430000305175781,14.34000015258789,14.34000015258789,1500,100,0.0641379520810883,-0.22110041791251578,1543.0
2024-08-30,15.039999961853027,15.039999961853027,15.039999961853027,15.039999961853027,0,100,-0.025275459209934903,-0.24078746252820338,1504.0
2024-09-02,14.579999923706055,15.0600004196167,14.579999923706055,15.0600004196167,50,100,-0.030585108996921684,-0.2640080607386077,1458.0
2024-09-03,14.59000015258789,14.59000015258789,14.59000015258789,14.59000015258789,0,100,0.0006858867581731598,-0.26350325361334614,1459.0
2024-09-04,13.390000343322754,13.59000015258789,13.390000343322754,13.569999694824219,470,100,-0.08224810121419279,-0.3240787125540794,1339.0
2024-09-05,13.229999542236328,13.229999542236328,13.229999542236328,13.229999542236328,0,100,-0.011949275353545064,-0.3321554821350934,1323.0
2024-09-06,12.9399995803833,13.220000267028809,12.9399995803833,13.220000267028809,50,100,-0.021919876937804283,-0.3467945517802794,1294.0
2024-09-09,12.609999656677246,13.40999984741211,12.510000228881836,13.40999984741211,2105,100,-0.025502313323589765,-0.3634528017854546,1261.0
2024-09-10,12.699999809265137,12.850000381469727,12.539999961853027,12.539999961853027,304,100,0.007137204999068558,-0.3589096339402147,1270.0
2024-09-11,12.800000190734863,12.800000190734863,12.800000190734863,12.800000190734863,0,100,0.00787404590327423,-0.3538616589697131,1280.0
2024-09-12,12.380000114440918,12.729999542236328,12.380000114440918,12.729999542236328,250,100,-0.03281250547152004,-0.3750630768201283,1238.0
2024-09-13,12.460000038146973,12.460000038146973,12.220000267028809,12.220000267028809,235,100,0.006462029318783147,-0.37102471610014987,1246.0
2024-09-16,11.829999923706055,12.180000305175781,11.680000305175781,12.180000305175781,1530,100,-0.05056180678267563,-0.40282684287577264,1183.0
2024-09-17,12.020000457763672,12.020000457763672,11.729999542236328,11.779999732971191,600,100,0.016060907462634555,-0.39323570006003106,1202.0
2024-09-18,11.90999984741211,12.119999885559082,11.90999984741211,12.069999694824219,700,100,-0.009151464738964554,-0.3987884821557942,1191.0
2024-09-19,12.75,12.850000381469727,12.149999618530273,12.149999618530273,192,100,0.07052898096975313,-0.35638564645496384,1275.0
2024-09-20,12.479999542236328,12.75,12.479999542236328,12.75,20,100,-0.021176506491268343,-0.37001514999068374,1248.0
2024-09-23,12.229999542236328,12.229999542236328,12.229999542236328,12.229999542236328,0,100,-0.020032052016822566,-0.3826350392758805,1223.0
2024-09-24,12.630000114440918,12.630000114440918,12.470000267028809,12.470000267028809,100,100,0.03270650753691262,-0.3624431875349313,1263.0
2024-09-25,12.539999961853027,12.539999961853027,12.430000305175781,12.430000305175781,150,100,-0.00712590275315883,-0.3669863553801713,1254.0
2024-09-26,13.25,13.25,12.65999984741211,12.65999984741211,60,100,0.05661882299097365,-0.3311458678845701,1325.0
2024-09-27,13.260000228881836,13.430000305175781,13.100000381469727,13.100000381469727,155,100,0.0007547342552329805,-0.33064106075930844,1326.0
2024-09-30,13.399999618530273,13.399999618530273,13.25,13.25,10,100,0.010558023169826347,-0.32357395356987484,1340.0
2024-10-01,13.359999656677246,13.680000305175781,13.359999656677246,13.609999656677246,2030,100,-0.0029850718650553665,-0.325593133929864,1336.0
2024-10-02,13.25,13.390000343322754,13.25,13.390000343322754,236,100,-0.008233507447903965,-0.33114586788457,1325.0
2024-10-03,13.220000267028809,13.220000267028809,13.220000267028809,13.220000267028809,0,100,-0.002264130790278651,-0.3326602411192977,1322.0
2024-10-04,13.399999618530273,13.399999618530273,13.050000190734863,13.050000190734863,630,100,0.01361568440738914,-0.32357395356987495,1340.0
2024-10-07,12.430000305175781,13.100000381469727,12.430000305175781,13.100000381469727,720,100,-0.07238801052002442,-0.37253908933487734,1243.0
2024-10-08,12.59000015258789,12.59000015258789,12.479999542236328,12.479999542236328,120,100,0.012872071076738933,-0.3644623678949206,1259.0
2024-10-09,12.479999542236328,12.479999542236328,12.479999542236328,12.479999542236328,0,100,-0.008737141304081097,-0.37001514999068374,1248.0
2024-10-10,12.65999984741211,12.65999984741211,12.65999984741211,12.65999984741211,0,100,0.014423101905300717,-0.36092881430020374,1266.0
2024-10-11,12.949999809265137,12.949999809265137,12.930000305175781,12.930000305175781,150,100,0.022906790311874037,-0.34628974465501783,1295.0
2024-10-14,12.859999656677246,12.989999771118164,12.789999961853027,12.789999961853027,2195,100,-0.006949818835016441,-0.35083291250025783,1286.0
2024-10-15,12.039999961853027,12.699999809265137,11.899999618530273,12.699999809265137,1346,100,-0.06376358605876431,-0.39222613395056505,1204.0
2024-10-16,12.0600004196167,12.0600004196167,11.829999923706055,11.829999923706055,80,100,0.001661167593608015,-0.3912165197000419,1206.0
2024-10-17,12.399999618530273,12.399999618530273,12.050000190734863,12.050000190734863,35,100,0.028192304069951213,-0.3740535107106623,1240.0
2024-10-18,12.720000267028809,12.720000267028809,12.220000267028809,12.220000267028809,473,100,0.025806504705075506,-0.35790001968969154,1272.0
2024-10-21,12.4399995803833,12.4399995803833,12.4399995803833,12.4399995803833,0,100,-0.02201263213580984,-0.3720343303506731,1244.0
2024-10-22,12.5600004196167,12.5600004196167,12.5600004196167,12.5600004196167,0,100,0.009646370038679741,-0.3659767411296484,1256.0
2024-10-23,12.279999732971191,12.930000305175781,12.279999732971191,12.649999618530273,2285,100,-0.022293047555013712,-0.3801110517906299,1228.0
2024-10-24,12.619999885559082,12.619999885559082,12.270000457763672,12.270000457763672,40,100,0.027687309444723196,-0.362947994660193,1262.0
2024-10-25,12.399999618530273,12.399999618530273,12.210000038146973,12.210000038146973,4560,100,-0.01743266790996978,-0.3740535107106622,1240.0
2024-10-28,11.869999885559082,12.300000190734863,11.869999885559082,12.300000190734863,497,100,-0.04274191526418858,-0.40080766251578337,1187.0
2024-10-29,11.6899995803833,11.6899995803833,11.65999984741211,11.65999984741211,85,100,-0.01516430555275472,-0.4098939982062634,1169.0
2024-10-30,11.859999656677246,11.859999656677246,11.640000343322754,11.640000343322754,185,100,0.01454235093209233,-0.40131246964104494,1186.0
2024-10-31,11.710000038146973,11.8100004196167,11.399999618530273,11.6899995803833,650,100,-0.012647523007795591,-0.4088843839557401,1171.0
2024-11-01,11.640000343322754,11.640000343322754,11.640000343322754,11.640000343322754,0,100,-0.005977770674311267,-0.41241793755045697,1164.0
2024-11-04,11.609999656677246,11.609999656677246,11.470000267028809,11.470000267028809,500,100,-0.0025773785017727535,-0.4139323589262417,1161.0
2024-11-05,11.600000381469727,11.600000381469727,11.600000381469727,11.600000381469727,0,100,-0.0008612640398976135,-0.41443711791044613,1160.0
2024-11-06,11.640000343322754,11.640000343322754,11.640000343322754,11.640000343322754,0,100,0.0034482724601392345,-0.41241793755045697,1164.0
2024-11-07,12.789999961853027,12.789999961853027,11.739999771118164,11.739999771118164,570,100,0.09879721517276119,-0.3543664660949747,1279.0
2024-11-08,12.130000114440918,12.670000076293945,12.130000114440918,12.5,1410,100,-0.05160280292264274,-0.38768296610532504,1213.0
2024-11-11,12.699999809265137,12.699999809265137,12.210000038146973,12.210000038146973,550,100,0.0469909059725091,-0.3589096339402147,1270.0
2024-11-12,12.630000114440918,13.010000228881836,12.630000114440918,12.960000038146973,240,100,-0.005511787076811658,-0.36244318753493143,1263.0
2024-11-13,11.970000267028809,12.520000457763672,11.970000267028809,12.520000457763672,125,100,-0.05225651951162513,-0.3957596875452818,1197.0
2024-11-14,11.869999885559082,11.869999885559082,11.869999885559082,11.869999885559082,0,100,-0.008354250562982557,-0.40080766251578337,1187.0
2024-11-15,12.149999618530273,12.149999618530273,12.020000457763672,12.020000457763672,250,100,0.02358885725953841,-0.38667339999585904,1215.0
2024-11-18,11.130000114440918,11.800000190734863,11.130000114440918,11.800000190734863,200,100,-0.08395057910402959,-0.43816252324611216,1113.0
2024-11-19,10.850000381469727,11.199999809265137,10.729999542236328,11.039999961853027,3500,100,-0.02515720845392433,-0.4522967857660366,1085.0
2024-11-20,11.069999694824219,11.180000305175781,10.890000343322754,10.890000343322754,237,100,0.0202764336976633,-0.4411913178566246,1107.0
2024-11-21,10.770000457763672,11.149999618530273,10.770000457763672,11.149999618530273,681,100,-0.027100202830250497,-0.45633514648601503,1077.0
2024-11-22,12.739999771118164,12.739999771118164,10.920000076293945,10.920000076293945,1080,100,0.18291543450533432,-0.35689045358022553,1274.0
2024-11-25,12.880000114440918,12.880000114440918,12.5,12.5,480,100,0.01098903813484653,-0.3498232982497348,1288.0
2024-11-26,12.829999923706055,12.829999923706055,12.800000190734863,12.800000190734863,450,100,-0.003882002351754954,-0.35234728573498564,1283.0
2024-11-27,12.600000381469727,12.600000381469727,12.600000381469727,12.600000381469727,205,100,-0.017926698644117445,-0.36395756076965924,1260.0
2024-11-28,12.699999809265137,12.699999809265137,12.420000076293945,12.420000076293945,43,100,0.007936462283165913,-0.3589096339402148,1270.0
2024-11-29,12.8100004196167,12.8100004196167,12.619999885559082,12.619999885559082,50,100,0.008661465512094901,-0.35335685184445165,1281.0
2024-12-02,12.489999771118164,12.850000381469727,12.489999771118164,12.850000381469727,44,100,-0.024980533802988814,-0.3695103428654224,1249.0
2024-12-03,12.640000343322754,12.640000343322754,12.510000228881836,12.510000228881836,400,100,0.012009653719246005,-0.36193838040966997,1264.0
2024-12-04,12.609999656677246,12.609999656677246,12.609999656677246,12.609999656677246,0,100,-0.002373471980272268,-0.3634528017854548,1261.0
2024-12-05,14.010000228881836,14.010000228881836,13.3100004196167,13.3100004196167,492,100,0.11102304602072377,-0.29278139290371863,1401.0
2024-12-06,13.930000305175781,13.930000305175781,13.619999885559082,13.8100004196167,220,100,-0.0057102014560380665,-0.29681975362369706,1393.0
2024-12-09,14.050000190734863,14.0600004196167,13.789999961853027,13.789999961853027,814,100,0.008614492672659457,-0.29076221254372947,1405.0
2024-12-10,13.350000381469727,13.960000038146973,13.350000381469727,13.729999542236328,760,100,-0.04982204980514837,-0.326097892914069,1335.0
2024-12-11,13.739999771118164,13.739999771118164,13.4399995803833,13.4399995803833,278,100,0.029213436592089526,-0.30641089643943864,1374.0
2024-12-12,13.710000038146973,13.890000343322754,13.710000038146973,13.739999771118164,570,100,-0.0021833867154970044,-0.3079252696741662,1371.0
2024-12-13,13.760000228881836,13.899999618530273,13.680000305175781,13.680000305175781,1330,100,0.003646986914350281,-0.3054012821889154,1376.0
