date,open,high,low,close,volume,shares_owned,relative_daily_return,relative_cumulative_return,absolute_daily_return,asset_value_BoP,asset_value_EoP
2024-04-03,36.09389834328959,36.09389834328959,35.80591583251953,35.80591583251953,200,20,0.008108099690113058,0.971561581932298,5.759999999999991,710.36,716.12
2024-04-04,37.05384274607051,38.30177307128906,37.05384274607051,38.30177307128906,222,20,0.06970516409756944,1.1089896055293527,49.91999999999996,716.12,766.04
2024-04-05,37.82179802091784,38.781742095947266,37.82179802091784,38.781742095947266,275,20,0.012531248194825428,1.1354178777165478,9.590000000000032,766.04,775.63
2024-04-08,38.39776354018873,39.35770762869344,38.39776354018873,39.16571807861328,558,20,0.009900947247703407,1.156560537475622,7.67999999999995,775.63,783.31
2024-04-09,38.58975485648564,40.7016326802339,38.58975485648564,40.22166061401367,1250,20,0.0269608879194021,1.2147033244179077,21.120000000000005,783.31,804.43
2024-04-10,39.93367301148979,41.757568262423035,39.93367301148979,41.66157531738281,570,20,0.03579948419303847,1.2939885610726765,28.800000000000068,804.43,833.23
2024-04-11,40.89361676758682,41.46958541870117,40.605634272977696,41.46958541870117,459,20,-0.004608320670042798,1.2834171261698435,-3.840000000000032,833.23,829.39
2024-04-12,40.89361720442258,41.757568359375,40.89361720442258,41.757568359375,195,20,0.006944437417596205,1.2992741735007973,5.759999999999991,829.39,835.15
2024-04-15,41.853559013742114,42.621517181396484,41.66157313372446,42.621517181396484,202,20,0.020689634381632294,1.3468453154936584,17.279999999999973,835.15,852.43
2024-04-16,43.00549839153418,43.869449615478516,43.00549839153418,43.869449615478516,15,20,0.0292793996227505,1.415559537338777,24.960000000000036,852.43,877.39
2024-04-17,41.949561029945755,43.77345275878906,41.949561029945755,43.77345275878906,222,20,-0.0021882393677349343,1.410273714864065,-1.919999999999959,877.39,875.47
2024-04-18,43.581464420842934,44.54140853881836,43.581464420842934,44.54140853881836,35,20,0.017543870351308,1.4525592444288056,15.360000000000014,875.47,890.83
2024-04-19,44.25342246804509,44.92538408443654,44.25342246804509,44.63740158081055,210,20,0.002155141589393894,1.4578448568569264,1.919999999999959,890.83,892.75
2024-04-22,44.925384521484375,45.021381131557725,43.581464937523634,44.925384521484375,572,20,0.006451606286993927,1.4737019041878803,5.759999999999991,892.75,898.51
2024-04-23,44.44541270026743,45.02138137817383,44.44541270026743,45.02138137817383,149,20,0.0021368065674216563,1.4789877266625924,1.919999999999959,898.51,900.43
2024-04-24,43.965441052795576,45.309364318847656,43.965441052795576,45.309364318847656,500,20,0.006396581620959241,1.4948447739935458,5.760000000000105,900.43,906.19
2024-04-25,45.40535853580919,45.40535853580919,38.973731860578695,41.2775993347168,2975,20,-0.0889830401450531,1.2728459013136022,-80.6400000000001,906.19,825.55
2024-04-26,43.29347680303701,44.06143500116222,43.29347680303701,43.67745590209961,1300,20,0.058139441393443514,1.4049878923893528,48.0,825.55,873.55
2024-04-29,44.349420246991386,44.54140980843823,41.853563271975,43.005496978759766,452,20,-0.015384571043835504,1.3679881852993248,-13.43999999999994,873.55,860.11
2024-04-30,43.101491353936495,44.15742839425813,43.101491353936495,43.96543884277344,225,20,0.022321375904289287,1.4208449397203067,19.199999999999932,860.11,879.31
2024-05-02,43.48546772198716,43.677457277564486,42.14154815673828,42.14154815673828,802,20,-0.04148464644143879,1.3204170433064637,-36.479999999999905,879.31,842.83
2024-05-03,42.23754341329852,42.23754341329852,41.18160629272461,41.18160629272461,505,20,-0.022778989050030396,1.2675602888854818,-19.200000000000045,842.83,823.63
2024-05-06,40.989615326228005,42.71751403808594,40.989615326228005,42.71751403808594,426,20,0.0372959649617326,1.352131137968371,30.720000000000027,823.63,854.35
2024-05-07,42.90950393676758,42.90950393676758,42.90950393676758,42.90950393676758,267,20,0.004494407106894638,1.3627025728712043,3.840000000000032,854.35,858.19
2024-05-08,43.10678733873825,44.0932126610759,43.10678733873825,43.99456787109375,152,20,0.02528726353782007,1.4224488554928838,21.699999999999932,858.19,879.89
2024-05-09,43.008145137504044,43.50135782836035,42.2190055847168,42.2190055847168,326,20,-0.04035867090635914,1.3246820393465604,-35.50999999999999,879.89,844.38
2024-05-10,42.21900334477286,42.71221600946159,41.42986383385369,42.61357498168945,550,20,0.009345776659303695,1.346407998490188,7.889999999999986,844.38,852.27
2024-05-13,42.51493162300543,42.51493162300543,41.03529357910156,41.03529357910156,125,20,-0.037037056930005474,1.2595039518690867,-31.559999999999945,852.27,820.71
2024-05-14,40.44344049212576,42.90950393676758,40.44344049212576,42.90950393676758,275,20,0.04567313144849816,1.3627025728712048,37.48000000000002,820.71,858.19
2024-05-15,43.10678693429277,44.29049806257469,42.51492948869484,43.402713775634766,178,20,0.011494186453285371,1.3898599167774432,9.8599999999999,858.19,868.05
2024-05-16,43.402716407907555,43.402716407907555,41.62715148925781,41.62715148925781,51,20,-0.04090901540294267,1.2920931006311194,-35.50999999999999,868.05,832.54
2024-05-17,42.31764743640947,43.402713775634766,42.31764743640947,43.402713775634766,200,20,0.042653946351220995,1.3898599167774428,35.50999999999999,832.54,868.05
2024-05-20,43.106789019400495,43.69864273071289,43.106789019400495,43.69864273071289,25,20,0.006818213179201171,1.4061544911584596,5.920000000000073,868.05,873.97
2024-05-21,43.501354801777445,43.501354801777445,43.30407274949208,43.402713775634766,26,20,-0.006772039967047672,1.3898599167774432,-5.920000000000073,873.97,868.05
2024-05-22,42.810860212917035,43.205428081507385,42.61357439716488,42.712215423583984,873,20,-0.015909105490966136,1.3518393832527993,-13.809999999999945,868.05,854.24
2024-05-23,43.304072167893544,43.5013542175293,43.304072167893544,43.5013542175293,10,20,0.018475716750332216,1.395291301540054,15.789999999999964,854.24,870.03
2024-05-24,43.00814437866211,43.00814437866211,43.00814437866211,43.00814437866211,120,20,-0.01133780425319364,1.3681339576338156,-9.870000000000005,870.03,860.16
2024-05-27,43.30407542916431,43.60000228881836,43.30407542916431,43.60000228881836,50,20,0.013761530954353285,1.4007231063958487,11.840000000000032,860.16,872.0
2024-05-28,43.20542907714844,43.20542907714844,43.20542907714844,43.20542907714844,0,20,-0.009049843829276871,1.3789969372056299,-7.889999999999986,872.0,864.11
2024-05-29,43.50135492367864,43.50135492367864,42.51492960783183,42.712215423583984,104,20,-0.011415548094286021,1.3518393832527997,-9.870000000000005,864.11,854.24
2024-05-30,42.712215423583984,42.712215423583984,42.712215423583984,42.712215423583984,0,20,0.0,1.3518393832527997,0.0,854.24,854.24
2024-05-31,41.72579154035665,41.72579154035665,41.13393783569336,41.13393783569336,90,20,-0.036951433500664654,1.2649355466782897,-31.56000000000006,854.24,822.68
2024-06-03,40.44343948364258,40.44343948364258,40.44343948364258,40.44343948364258,0,20,-0.01678658519903753,1.2269150131536457,-13.809999999999945,822.68,808.87
2024-06-04,39.16108591822956,39.35837173461914,39.16108591822956,39.35837173461914,60,20,-0.02682926484188608,1.1671685204853741,-21.700000000000045,808.87,787.17
2024-06-05,39.65430089994965,40.93665313720703,39.65430089994965,40.93665313720703,34,20,0.040100271759963446,1.2540725671064754,31.56000000000006,787.17,818.73
2024-06-06,41.33122212332687,43.402713775634766,41.33122212332687,43.402713775634766,388,20,0.06024089536978661,1.3898599167774428,49.319999999999936,818.73,868.05
2024-06-07,43.00814464888047,44.29050064086914,43.00814464888047,44.29050064086914,580,20,0.020454639537603292,1.4387436399204918,17.75999999999999,868.05,885.81
2024-06-10,44.290501180277786,44.290501180277786,44.093215351191105,44.191856384277344,319,20,-0.0022272102406711847,1.4333120451112893,-1.9699999999999136,885.81,883.84
2024-06-11,43.99456787109375,43.99456787109375,43.99456787109375,43.99456787109375,150,20,-0.004464363557575846,1.4224488554928842,-3.9500000000000455,883.84,879.89
2024-06-12,44.19185401300448,45.27692413330078,44.19185401300448,45.27692413330078,266,20,0.0291480590504809,1.4930585377795609,25.649999999999977,879.89,905.54
2024-06-13,44.98099502395412,46.55927786167172,44.98099502395412,45.67149353027344,1060,20,0.008714580429779017,1.514784496923188,7.889999999999986,905.54,913.43
2024-06-14,45.375566758166904,45.375566758166904,43.00814437866211,43.00814437866211,24,20,-0.05831535046792202,1.3681339576338152,-53.26999999999998,913.43,860.16
2024-06-17,42.02171683215354,43.402713775634766,42.02171683215354,43.402713775634766,51,20,0.009174294838175223,1.3898599167774424,7.889999999999986,860.16,868.05
2024-06-18,43.698641348209975,45.27692413330078,43.698641348209975,45.27692413330078,325,20,0.0431818703170157,1.49305853777956,37.49000000000001,868.05,905.54
2024-06-19,44.88235249629958,45.27692413330078,44.88235249629958,45.27692413330078,50,20,0.0,1.49305853777956,0.0,905.54,905.54
2024-06-20,44.68506552633631,45.474205017089844,44.68506552633631,45.474205017089844,200,20,0.004357205962318478,1.5039213073047821,3.9400000000000546,905.54,909.48
2024-06-21,45.07963943481445,45.07963943481445,45.07963943481445,45.07963943481445,0,20,-0.008676690051582114,1.4821955582077462,-7.889999999999986,909.48,901.59
2024-06-24,44.38914152799788,46.9538459777832,43.50135719227226,46.9538459777832,724,20,0.041575455493136015,1.5853939691632721,37.49000000000001,901.59,939.08
2024-06-25,46.75656293855882,46.75656293855882,46.46063232421875,46.46063232421875,100,20,-0.010504222674279418,1.558236415210442,-9.870000000000005,939.08,929.21
2024-06-26,46.06606390714929,49.222625732421875,46.06606390714929,49.222625732421875,111,20,0.059448037403558196,1.710318549309017,55.24000000000001,929.21,984.45
2024-06-27,49.222625407871035,49.222625407871035,47.940269470214844,47.940269470214844,200,20,-0.026052170990999546,1.6397088670223408,-25.6400000000001,984.45,958.81
2024-06-28,47.74298741480374,47.940269470214844,47.74298741480374,47.940269470214844,230,20,0.0,1.6397088670223408,0.0,958.81,958.81
2024-07-01,47.4470581190315,47.4470581190315,46.55927755636879,47.052490234375,43,20,-0.018518444840853854,1.5908255639724747,-17.75999999999999,958.81,941.05
2024-07-02,46.75656433952052,47.54570388793945,46.75656433952052,47.54570388793945,58,20,0.010482200859246449,1.6179831179253048,9.860000000000014,941.05,950.91
2024-07-03,47.54570388793945,47.54570388793945,47.54570388793945,47.54570388793945,0,20,0.0,1.6179831179253048,0.0,950.91,950.91
2024-07-04,47.44705581665039,47.44705581665039,47.44705581665039,47.44705581665039,0,20,-0.0020748051500418807,1.6125513130695106,-1.9699999999999136,950.91,948.94
2024-07-05,47.54570405426356,47.54570405426356,46.85520553588867,46.85520553588867,328,20,-0.012473909509766123,1.5799625844006608,-11.840000000000032,948.94,937.1
2024-07-08,46.55927583545983,46.55927583545983,44.68506622314453,44.68506622314453,1120,20,-0.04631586368950891,1.4604693890175269,-43.39999999999998,937.1,893.7
2024-07-09,45.86877935535241,45.86877935535241,44.78371296178929,45.67149353027344,1343,20,0.022075100039081752,1.5147844969231872,19.729999999999905,893.7,913.43
2024-07-10,44.9809929432889,45.37556457519531,44.38913925834324,45.37556457519531,200,20,-0.006479511226887502,1.4984899225421708,-5.919999999999959,913.43,907.51
2024-07-11,46.164703369140625,46.164703369140625,46.164703369140625,46.164703369140625,0,20,0.017391272182136097,1.5419418408294256,15.779999999999973,907.51,923.29
2024-07-12,47.34841537475586,47.34841537475586,47.34841537475586,47.34841537475586,0,20,0.02564106166024893,1.6071199283068998,23.680000000000064,923.29,946.97
2024-07-15,48.03891567616185,49.02534103393555,48.03891567616185,49.02534103393555,22,20,0.03541672188830525,1.6994555697372036,33.539999999999964,946.97,980.51
2024-07-16,48.82805580547409,51.491405056537324,48.33484312057031,50.8995475769043,338,20,0.03822934228384911,1.80265398069273,37.48000000000002,980.51,1017.99
2024-07-17,50.11040496826172,50.11040496826172,50.11040496826172,50.11040496826172,0,20,-0.015503921865911652,1.7592018523588835,-15.779999999999973,1017.99,1002.21
2024-07-18,50.89954560129597,50.89954560129597,49.91312026977539,49.91312026977539,80,20,-0.003937000681021874,1.7483388727870697,-3.9500000000000455,1002.21,998.26
2024-07-19,49.91311915378584,50.11040496826172,48.532125978282586,50.11040496826172,437,20,0.003952561919992714,1.7592018523588835,3.9500000000000455,998.26,1002.21
2024-07-22,50.30769318128707,51.688690185546875,50.30769318128707,51.688690185546875,390,20,0.03149615769987868,1.8461061090265765,31.559999999999945,1002.21,1033.77
2024-07-23,51.096830045207064,52.0832553501837,51.096830045207064,51.49140167236328,284,20,-0.003816860370719155,1.8352429194081714,-3.9400000000000546,1033.77,1029.83
2024-07-24,50.89954565285316,51.096831471939915,46.95384432277419,47.24977493286133,233,20,-0.08237543748548881,1.601688543544289,-84.82999999999993,1029.83,945.0
2024-07-25,46.85520183294576,46.85520183294576,46.164703369140625,46.164703369140625,94,20,-0.022964586926869313,1.541941840829426,-21.710000000000036,945.0,923.29
2024-07-26,47.0524913644121,47.54570405426356,46.85520553588867,46.85520553588867,24,20,0.014957361714786233,1.5799625844006613,13.81000000000006,923.29,937.1
2024-07-29,48.334842293011306,48.532128116177844,46.3619915871741,47.74298858642578,438,20,0.01894737287743009,1.6288460974971186,17.75999999999999,937.1,954.86
2024-07-30,47.05248772712557,48.92669354593134,47.05248772712557,48.82805252075195,303,20,0.02272718919474337,1.6885923801187985,21.699999999999932,954.86,976.56
2024-07-31,48.82805281853943,50.11040496826172,48.82805281853943,50.11040496826172,1,20,0.02626261710857225,1.7592018523588835,25.65000000000009,976.56,1002.21
2024-08-01,50.70226328319013,51.29411697387695,50.70226328319013,51.29411697387695,10,20,0.023622080211983087,1.8243799398363572,23.670000000000073,1002.21,1025.88
2024-08-02,50.50497968672977,51.09683340344864,50.307693860185424,50.8995475769043,470,20,-0.0076922933905578805,1.8026539806927295,-7.8900000000001,1025.88,1017.99
2024-08-05,46.36199203659275,47.44705843015587,45.67149353027344,45.67149353027344,444,20,-0.10271317321105411,1.5147844969231867,-104.56000000000006,1017.99,913.43
2024-08-06,49.91311986324261,49.91311986324261,49.321266174316406,49.321266174316406,148,20,0.07991358201639964,1.7157499340716282,73.0,913.43,986.43
2024-08-07,50.11040496826172,50.11040496826172,50.11040496826172,50.11040496826172,0,20,0.01599997029995648,1.759201852358883,15.780000000000086,986.43,1002.21
2024-08-08,50.702264393926924,51.096832275390625,49.715839045896544,51.096832275390625,81,20,0.019685079530961325,1.8135169602645433,19.730000000000018,1002.21,1021.94
2024-08-09,50.307690553808534,51.49140167236328,50.307690553808534,51.49140167236328,600,20,0.007721993309606656,1.835242919408171,7.889999999999873,1021.94,1029.83
2024-08-12,51.68869049394476,51.68869049394476,50.30769348144531,50.30769348144531,89,20,-0.022988463170022677,1.7700650419772885,-23.67999999999995,1029.83,1006.15
2024-08-13,50.70226354532306,50.70226354532306,49.91312026977539,49.91312026977539,9,20,-0.007843198214115055,1.7483388727870697,-7.889999999999986,1006.15,998.26
2024-08-14,49.518551062410005,51.49140167236328,49.518551062410005,51.49140167236328,275,20,0.031620571786685314,1.835242919408171,31.569999999999936,998.26,1029.83
2024-08-15,49.71583687598812,51.49140167236328,49.71583687598812,51.49140167236328,430,20,0.0,1.835242919408171,0.0,1029.83,1029.83
2024-08-16,51.29411697387695,51.29411697387695,51.29411697387695,51.29411697387695,0,20,-0.0038314105283371314,1.8243799398363572,-3.949999999999818,1029.83,1025.88
2024-08-19,50.89954533814307,51.29411697387695,50.89954533814307,51.29411697387695,202,20,0.0,1.8243799398363572,0.0,1025.88,1025.88
2024-08-20,51.29411656437984,51.29411656437984,50.70226287841797,50.70226287841797,5,20,-0.01153844008583682,1.7917910011209162,-11.830000000000155,1025.88,1014.05
2024-08-21,50.70226287841797,50.70226287841797,50.70226287841797,50.70226287841797,0,20,0.0,1.7917910011209162,0.0,1014.05,1014.05
2024-08-22,49.71584051552075,50.11040840864808,49.5185546875,49.5185546875,120,20,-0.023346259589171692,1.7266131236900337,-23.67999999999995,1014.05,990.37
2024-08-23,49.22262514713337,49.321266174316406,49.123980357036345,49.321266174316406,120,20,-0.003984133107854948,1.7157499340716287,-3.9400000000000546,990.37,986.43
2024-08-26,49.32126811906403,50.30769348144531,49.32126811906403,50.30769348144531,50,20,0.020000040218808968,1.770065041977289,19.720000000000027,986.43,1006.15
2024-08-27,49.91312026977539,49.91312026977539,49.91312026977539,49.91312026977539,0,20,-0.007843198214115055,1.7483388727870701,-7.889999999999986,1006.15,998.26
2024-08-28,48.92669677734375,48.92669677734375,48.92669677734375,48.92669677734375,0,20,-0.01976280959996335,1.6940239749280015,-19.730000000000018,998.26,978.53
2024-08-29,46.9538459777832,46.9538459777832,46.9538459777832,46.9538459777832,0,20,-0.040322583160245284,1.5853939691632726,-39.44999999999993,978.53,939.08
2024-08-30,48.43348446881793,48.43348446881793,47.54570388793945,47.54570388793945,584,20,0.012605099706556322,1.6179831179253052,11.829999999999927,939.08,950.91
2024-09-02,47.34841769275104,48.92669677734375,47.34841769275104,48.92669677734375,56,20,0.02904558722401429,1.6940239749280015,27.620000000000005,950.91,978.53
2024-09-03,48.72941207885742,48.72941207885742,48.72941207885742,48.72941207885742,0,20,-0.004032250519264258,1.6831609953561877,-3.939999999999941,978.53,974.59
2024-09-04,47.3484178992143,48.729414926440384,47.3484178992143,48.236202239990234,82,20,-0.010121399332071568,1.6560036514499492,-9.870000000000005,974.59,964.72
2024-09-05,48.33484260072099,48.33484260072099,46.36199188232422,46.36199188232422,350,20,-0.03885484906836634,1.5528050304478316,-37.48000000000002,964.72,927.24
2024-09-06,45.77013898869353,45.77013898869353,40.93665313720703,40.93665313720703,285,20,-0.11702126083986542,1.2540725671064754,-108.50999999999999,927.24,818.73
2024-09-09,41.82443752629086,42.90950393676758,41.82443752629086,42.90950393676758,100,20,0.04819277220705276,1.3627025728712043,39.460000000000036,818.73,858.19
2024-09-10,43.5013542175293,43.5013542175293,43.5013542175293,43.5013542175293,0,20,0.013792988183547461,1.395291301540054,11.839999999999918,858.19,870.03
2024-09-11,42.317649841308594,42.317649841308594,42.317649841308594,42.317649841308594,0,20,-0.027210747745956776,1.3301136341557633,-23.67999999999995,870.03,846.35
2024-09-12,42.51493058756079,43.20542907714844,42.51493058756079,43.20542907714844,799,20,0.020978935247326413,1.3789969372056294,17.75999999999999,846.35,864.11
2024-09-13,42.81085968017578,42.81085968017578,42.81085968017578,42.81085968017578,0,20,-0.009132403158596203,1.3572709780620023,-7.889999999999986,864.11,856.22
2024-09-16,41.725791931152344,41.725791931152344,41.725791931152344,41.725791931152344,0,20,-0.025345619245433992,1.297524485393731,-21.700000000000045,856.22,834.52
2024-09-17,40.542081646821494,41.62715182347965,40.24615478515625,40.24615478515625,153,20,-0.035460972159318094,1.2160520335818323,-29.600000000000023,834.52,804.92
2024-09-18,39.950225830078125,39.950225830078125,39.950225830078125,39.950225830078125,0,20,-0.007352974629697306,1.199757459200816,-5.919999999999959,804.92,799.0
2024-09-19,39.85158410116779,40.73936462402344,39.85158410116779,40.73936462402344,20,20,0.01975304963986413,1.2432093774880713,15.789999999999964,799.0,814.79
2024-09-20,40.64072458136349,41.33122306890131,40.64072458136349,41.23257827758789,2525,20,0.012106562243084484,1.2703669314409014,9.860000000000014,814.79,824.65
2024-09-23,41.13393654244992,42.0217170715332,41.13393654244992,42.0217170715332,60,20,0.01913872056781507,1.3138188497281567,15.779999999999973,824.65,840.43
2024-09-24,43.008144077245376,44.38914108276367,43.008144077245376,44.38914108276367,300,20,0.056338107440979224,1.4441750246831044,47.35000000000002,840.43,887.78
2024-09-25,43.895929314624304,43.895929314624304,42.51493228045921,42.90950393676758,1298,20,-0.033333313281221355,1.3627025728712057,-29.589999999999918,887.78,858.19
2024-09-26,43.50135637236437,43.79728698730469,43.50135637236437,43.79728698730469,2,20,0.02068966007729589,1.4115860859676634,17.75999999999999,858.19,875.95
2024-09-27,42.90950393676758,42.90950393676758,42.90950393676758,42.90950393676758,0,20,-0.020270274978321123,1.3627025728712057,-17.75999999999999,875.95,858.19
2024-09-30,45.47420588258855,46.953843867005716,45.47420588258855,46.65791702270508,30,20,0.08735624376970774,1.5690993947822585,74.96999999999991,858.19,933.16
2024-10-01,46.46063228917669,49.12398147583008,46.46063228917669,49.12398147583008,9,20,0.05285414803076072,1.7048869544998175,49.32000000000005,933.16,982.48
2024-10-02,47.64434396616552,51.688690185546875,47.64434396616552,51.688690185546875,500,20,0.0522088933483269,1.8461061090265791,51.289999999999964,982.48,1033.77
2024-10-03,51.68869049394476,51.68869049394476,50.30769348144531,50.30769348144531,78,20,-0.02671757978668443,1.7700650419772916,-27.620000000000005,1033.77,1006.15
2024-10-04,49.91312071795647,50.50497817993164,49.91312071795647,50.50497817993164,65,20,0.003921561193400702,1.7809280215491055,3.9500000000000455,1006.15,1010.1
2024-10-07,50.30769274954914,51.096832275390625,50.30769274954914,51.096832275390625,180,20,0.011718727871743884,1.8135169602645465,11.840000000000032,1010.1,1021.94
2024-10-08,50.11040496826172,50.11040496826172,50.11040496826172,50.11040496826172,0,20,-0.019305057930254388,1.7592018523588862,-19.730000000000018,1021.94,1002.21
2024-10-09,50.899544639775726,52.083255767822266,50.899544639775726,52.083255767822266,107,20,0.03937008293607058,1.867831858123615,39.460000000000036,1002.21,1041.67
2024-10-10,51.88596972061559,53.46425247192383,51.88596972061559,53.46425247192383,473,20,0.02651517620668331,1.9438729251729026,27.61999999999989,1041.67,1069.29
2024-10-11,53.266969336706914,54.253394694794075,53.266969336706914,53.66154098510742,107,20,0.0036901014053680736,1.954736114791308,3.9400000000000546,1069.29,1073.23
2024-10-14,54.450680676628544,58.79095000702864,54.450680676628544,57.607242584228516,612,20,0.07352941281011915,2.171996126320766,78.91000000000008,1073.23,1152.14
2024-10-15,58.19909456798008,59.777373593471566,55.23981857299805,55.23981857299805,448,20,-0.04109594393047056,2.041639951365818,-47.340000000000146,1152.14,1104.8
2024-10-16,56.62081640051788,56.62081640051788,56.42353057861328,56.42353057861328,115,20,0.021428600531172792,2.106818038843292,23.670000000000073,1104.8,1128.47
2024-10-17,58.0018074651714,59.18551858954509,57.21266796989359,58.79094696044922,427,20,0.04195796253014494,2.2371737937050575,47.34999999999991,1128.47,1175.82
2024-10-18,59.18552056707302,59.777374267578125,58.790948924793575,59.777374267578125,564,20,0.01677855789246796,2.291488901610718,19.730000000000018,1175.82,1195.55
2024-10-21,59.77737500501274,60.171946652159754,58.98823547363281,58.98823547363281,125,20,-0.013201295701161686,2.248036983323463,-15.789999999999964,1195.55,1179.76
2024-10-22,58.39637938579513,59.185518885012506,56.818096624446426,57.40995407104492,138,20,-0.026755867333807082,2.1611329367023613,-31.559999999999945,1179.76,1148.2
2024-10-23,57.409956320598845,57.409956320598845,57.015384674072266,57.015384674072266,219,20,-0.006872839446699031,2.1394069775587337,-7.8900000000001,1148.2,1140.31
2024-10-24,56.81809991995313,56.81809991995313,54.84524917602539,54.84524917602539,100,20,-0.03806227933832995,2.019913992222191,-43.409999999999854,1140.31,1096.9
2024-10-25,55.23982044566761,55.23982044566761,54.253395080566406,54.253395080566406,606,20,-0.010791346640789845,1.98732505350675,-11.830000000000155,1096.9,1085.07
2024-10-28,54.64796377468778,56.22624276828097,54.64796377468778,55.437103271484375,24,20,0.021818140397668273,2.052502930937632,23.670000000000073,1085.07,1108.74
2024-10-29,55.437105123735165,55.437105123735165,54.450679779052734,54.450679779052734,50,20,-0.017793561247256506,1.9981880330785633,-19.730000000000018,1108.74,1089.01
2024-10-30,54.64796447753906,54.64796447753906,54.64796447753906,54.64796447753906,18,20,0.003623181552312227,2.0090510126503767,3.9500000000000455,1089.01,1092.96
2024-10-31,51.68868790041605,52.083255767822266,51.096830454935805,52.083255767822266,101,20,-0.04693145909891894,1.867831858123615,-51.289999999999964,1092.96,1041.67
2024-11-01,51.49140167236328,51.49140167236328,51.49140167236328,51.49140167236328,150,20,-0.011363615556165718,1.835242919408174,-11.840000000000146,1041.67,1029.83
2024-11-04,50.50497636738665,51.49140167236328,50.50497636738665,51.49140167236328,300,20,0.0,1.835242919408174,0.0,1029.83,1029.83
2024-11-05,50.89954585933263,53.858821868896484,50.89954585933263,53.858821868896484,43,20,0.04597700042420594,1.9655988843165306,47.350000000000136,1029.83,1077.18
2024-11-06,54.647966425102325,55.63439178466797,54.647966425102325,55.63439178466797,20,20,0.03296711391299256,2.0633661205560374,35.50999999999999,1077.18,1112.69
2024-11-07,55.437104665078955,55.437104665078955,53.858821868896484,53.858821868896484,20,20,-0.031914969478659905,1.9655988843165306,-35.50999999999999,1112.69,1077.18
2024-11-08,54.845245646040375,54.845245646040375,53.46425247192383,53.46425247192383,500,20,-0.0073259938350140885,1.943872925172903,-7.8900000000001,1077.18,1069.29
2024-11-11,53.858822602331685,55.04253377485949,53.06968307495117,53.06968307495117,339,20,-0.007380060109881126,1.9221469660292754,-7.899999999999864,1069.29,1061.39
2024-11-12,52.67511631261099,52.872398376464844,52.083258832306925,52.872398376464844,55,20,-0.0037174651713616225,1.9112839864574616,-3.9400000000000546,1061.39,1057.45
2024-11-13,52.872398432097654,56.02896037496487,52.872398432097654,54.84524917602539,59,20,0.037313434989526106,2.0199139922221905,39.450000000000045,1057.45,1096.9
2024-11-14,55.63439143705745,57.21267049733556,54.450680260391835,57.015384674072266,2509,20,0.039568340570061755,2.1394069775587328,43.409999999999854,1096.9,1140.31
2024-11-15,56.620815417687275,58.593666076660156,55.23981845124065,58.593666076660156,379,20,0.027681675947818674,2.2263110241798345,31.559999999999945,1140.31,1171.87
2024-11-18,58.1990942951935,58.1990942951935,55.634389950062435,56.62081527709961,217,20,-0.03367003520447753,2.1176810184151056,-39.44999999999982,1171.87,1132.42
2024-11-19,56.62081512112533,59.97465896606445,56.62081512112533,59.97465896606445,255,20,0.059233405109963444,2.3023518811825308,67.06999999999994,1132.42,1199.49
2024-11-20,59.58009068670329,59.77737273988714,59.18551905450765,59.38280487060547,1286,20,-0.009868402849841584,2.2697629424670893,-11.829999999999927,1199.49,1187.66
2024-11-21,59.18552017211914,59.18552017211914,59.18552017211914,59.18552017211914,0,20,-0.0033222529470645634,2.2588999628952755,-3.9500000000000455,1187.66,1183.71
2024-11-22,59.18552017211914,59.18552017211914,59.18552017211914,59.18552017211914,0,20,0.0,2.2588999628952755,0.0,1183.71,1183.71
2024-11-25,58.988233069479676,58.988233069479676,57.40995407104492,57.40995407104492,52,20,-0.030000008378918364,2.1611329367023604,-35.50999999999999,1183.71,1148.2
2024-11-26,56.620817911331336,57.015385802754714,56.620817911331336,56.81809997558594,1507,20,-0.010309259170048546,2.128543997986919,-11.840000000000146,1148.2,1136.36
2024-11-27,58.00181047085718,58.00181047085718,57.607242584228516,57.607242584228516,500,20,0.013888929918136395,2.1719961263207654,15.7800000000002,1136.36,1152.14
2024-11-28,56.818098459508406,56.818098459508406,56.42353057861328,56.42353057861328,200,20,-0.02054797196523528,2.1068180388432913,-23.670000000000073,1152.14,1128.47
2024-11-29,56.423528999711245,56.423528999711245,56.02895736694336,56.02895736694336,410,20,-0.0069930613632936955,2.0850918696530725,-7.8900000000001,1128.47,1120.58
2024-12-02,56.02895860708964,57.80452346801758,56.02895860708964,57.80452346801758,100,20,0.03169015067415448,2.182858895845987,35.50999999999999,1120.58,1156.09
2024-12-03,57.409954767864555,61.947509765625,57.409954767864555,61.947509765625,181,20,0.07167235449834086,2.4109818869472583,82.86000000000013,1156.09,1238.95
2024-12-04,62.342082531650405,63.52579369775982,61.158371365540994,61.75022506713867,1336,20,-0.0031847074924035157,2.4001189073754445,-3.9500000000000455,1238.95,1235.0
2024-12-05,61.7502237972574,63.920364026257865,59.97465896606445,59.97465896606445,370,20,-0.028754002097056586,2.3023518811825294,-35.50999999999999,1235.0,1199.49
2024-12-06,60.17194437208278,60.17194437208278,58.98823323840983,59.38280487060547,305,20,-0.009868402849841584,2.269762942467088,-11.829999999999927,1199.49,1187.66
2024-12-09,59.18552129720632,59.58009294435333,58.39638176582639,58.98823547363281,186,20,-0.006644505894129127,2.2480369833234604,-7.900000000000091,1187.66,1179.76
