date,relative_daily_return,relative_cumulative_return,absolute_daily_return,portfolio_value_BoP,portfolio_value_EoP
2021-10-25,-0.0007908355863360243,-0.10662041437423375,-3.7499999999998863,4741.82,4738.07
2021-10-26,0.0026339838795121262,-0.10426726694741018,12.480000000000018,4738.07,4750.55
2021-10-27,-0.009708349559524687,-0.1129633534317932,-46.120000000000005,4750.55,4704.43
2021-10-28,0.007518445380205466,-0.10629421685432949,35.370000000000005,4704.43,4739.8
2021-10-29,0.005327228997004117,-0.10153324149156562,25.250000000000114,4739.8,4765.05
2021-11-01,0.02016138340626008,-0.08341890869549728,96.0699999999996,4765.05,4861.12
2021-11-02,-0.0036863932591666036,-0.08679778705196184,-17.91999999999996,4861.12,4843.2
2021-11-03,0.007069705979517724,-0.08034171590657424,34.24000000000024,4843.2,4877.4400000000005
2021-11-04,0.0020605071512924717,-0.07844675343545437,10.049999999999955,4877.4400000000005,4887.49
2021-11-05,0.005088501459849489,-0.07375742839498167,24.869999999999777,4887.49,4912.36
2021-11-08,-0.0019277903085278823,-0.07554302984786776,-9.470000000000027,4912.36,4902.889999999999
2021-11-09,0.007515975271727566,-0.06859483412042822,36.850000000000364,4902.889999999999,4939.74
2021-11-10,0.0016012988537858204,-0.067103376095895,7.909999999999968,4939.74,4947.65
2021-11-11,-0.006766848908067517,-0.07341614659670037,-33.480000000000246,4947.65,4914.17
2021-11-12,0.005514664734838307,-0.06830634729646656,27.100000000000364,4914.17,4941.27
2021-11-15,-0.002752328854727704,-0.07087067462056917,-13.600000000000364,4941.27,4927.67
2021-11-16,0.0075695003926806,-0.0638376298272586,37.30000000000041,4927.67,4964.97
2021-11-17,-0.009095724646876075,-0.07235270497111668,-45.16000000000031,4964.97,4919.8099999999995
2021-11-18,-0.00961012722036013,-0.08126751349196726,-47.27999999999997,4919.8099999999995,4872.53
2021-11-19,-0.0080184216413239,-0.08863429794437061,-39.069999999999936,4872.53,4833.46
2021-11-22,-0.007485321074344225,-0.09545616284040215,-36.179999999999836,4833.46,4797.280000000001
2021-11-23,-0.0038042390688057034,-0.09889726384517206,-18.250000000000227,4797.280000000001,4779.03
2021-11-24,-0.008233888466906399,-0.10631684327189517,-39.34999999999968,4779.03,4739.68
2021-11-25,0.0033630962427842865,-0.1033113008052634,15.939999999999827,4739.68,4755.62
2021-11-26,-0.020876352610174953,-0.12203089027121183,-99.2800000000002,4755.62,4656.34
2021-11-29,-0.012733176701014069,-0.13321022608342048,-59.28999999999985,4656.34,4597.05
2021-11-30,0.026077593239142466,-0.1106064349353757,119.87999999999988,4597.05,4716.93
2021-12-01,-0.0016514979022372765,-0.11207526654234323,-7.790000000000077,4716.93,4709.139999999999
2021-12-02,-0.0008005708048603317,-0.11278611316086273,-3.769999999999982,4709.139999999999,4705.37
2021-12-03,0.009544414148090392,-0.10431817638693297,44.91000000000008,4705.37,4750.28
2021-12-06,0.006136480375893603,-0.09882184245328673,29.149999999999864,4750.28,4779.43
2021-12-07,0.0,-0.09882184245328673,0.0,4779.43,4779.43
2021-12-08,0.02905158146473536,-0.07264119179507822,138.85000000000014,4779.43,4918.28
2021-12-09,-0.0011670746683799121,-0.07372348876863322,-5.739999999999554,4918.28,4912.540000000001
2021-12-10,-0.0075704218184484,-0.08073579267917541,-37.19000000000051,4912.540000000001,4875.35
2021-12-13,-0.0062703190540165975,-0.0864998725540147,-30.569999999999823,4875.35,4844.780000000001
2021-12-14,-0.014388682251825682,-0.0996439356248372,-69.71000000000004,4844.780000000001,4775.07
2021-12-15,-0.00435805129558309,-0.10356773353767346,-20.809999999999945,4775.07,4754.26
2021-12-16,0.008689049399906622,-0.09577858929071215,41.31000000000006,4754.26,4795.57
2021-12-17,0.0018287711366948805,-0.09412497527362551,8.769999999999868,4795.57,4804.34
2021-12-20,-0.014422376434640314,-0.10718984588296832,-69.28999999999985,4804.34,4735.05
2021-12-21,0.0011995649465158657,-0.10611886211819599,5.67999999999995,4735.05,4740.73
2021-12-22,0.020062311078673543,-0.0881855406626526,95.11000000000001,4740.73,4835.84
2021-12-23,-0.0009863849920592868,-0.08908494076088558,-4.769999999999982,4835.84,4831.07
2021-12-27,0.013377988727134959,-0.07689872936700715,64.62999999999988,4831.07,4895.7
2021-12-28,-0.007788467430602365,-0.08408827354847981,-38.129999999999995,4895.7,4857.57
2021-12-29,-0.012082172773629624,-0.09515447727286053,-58.690000000000055,4857.57,4798.88
2021-12-30,0.02442236521855098,-0.07305600945044777,117.19999999999993,4798.88,4916.08
2022-01-03,0.004312378968609145,-0.06905867568052315,21.200000000000045,4916.08,4937.28
2022-01-04,0.008289989629917678,-0.06134118175585279,40.92999999999995,4937.28,4978.21
2022-01-05,-0.01078901854280957,-0.07146838915126064,-53.710000000000036,4978.21,4924.5
2022-01-06,-0.017963244999492294,-0.08814782996670978,-88.45999999999981,4924.5,4836.04
2022-01-07,-0.007845261825791362,-0.09530154898703702,-37.940000000000055,4836.04,4798.1
2022-01-10,-0.02481607302890726,-0.11775261181651409,-119.06999999999994,4798.1,4679.030000000001
2022-01-11,0.012564570007031362,-0.10666755274416206,58.789999999999964,4679.030000000001,4737.82
2022-01-12,0.013989556378249883,-0.09417022810875653,66.27999999999986,4737.82,4804.1
2022-01-13,-0.011548469016048795,-0.10463117516325704,-55.48000000000002,4804.1,4748.62
2022-01-14,-0.010026070732128448,-0.11360820633241298,-47.609999999999786,4748.62,4701.01
2022-01-17,0.005885969185345244,-0.10839093154874269,27.669999999999845,4701.01,6798.68
2022-01-18,-0.003891931963263479,-0.11186101338098364,-26.46000000000015,6798.68,7344.32
2022-01-19,-0.0005187682453923657,-0.11232175168473646,-3.810000000000059,7344.32,7340.51
2022-01-20,0.0034248301548530143,-0.10928160445209933,25.1400000000001,7340.51,9234.65
2022-01-21,-0.01620202173336291,-0.1237130432550726,-149.61999999999978,9234.65,9085.03
2022-01-24,-0.03374452258275427,-0.15328292825592482,-306.57000000000005,9085.03,8778.46
2022-01-25,0.01278925916390802,-0.14245404418688457,112.26999999999998,8778.46,8890.73
2022-01-26,0.00972923483223536,-0.13411077820334505,86.49999999999989,8890.73,10450.630000000001
2022-01-27,0.007071344024235845,-0.12798777762914304,73.89999999999986,10450.630000000001,10524.529999999999
2022-01-28,-0.007368500066036189,-0.13441319974726706,-77.54999999999984,10524.529999999999,10446.98
2022-01-31,0.01305353317418046,-0.12311423373503516,136.36999999999978,10446.98,10583.35
2022-02-01,0.007566602257319294,-0.1164791879166035,80.08000000000015,10583.35,10663.43
2022-02-02,0.009697630124640953,-0.1079111298735963,103.41000000000008,10663.43,10766.84
2022-02-03,-0.008797381590141618,-0.11575917607641661,-94.72000000000037,10766.84,10672.119999999999
2022-02-04,-0.003920495646600657,-0.11922583837715561,-41.839999999999804,10672.119999999999,10630.279999999999
2022-02-07,-0.003288718641465693,-0.12212245678140599,-34.95999999999992,10630.279999999999,10595.32
2022-02-08,0.005240049380292451,-0.1175223351050908,55.52000000000021,10595.32,10650.84
2022-02-09,0.012646889822774503,-0.10636173730610554,134.6999999999996,10650.84,10785.539999999999
2022-02-10,-0.004405899009229001,-0.11029901724231772,-47.519999999999754,10785.539999999999,10738.02
2022-02-11,0.002748178900765668,-0.10785395977351253,29.509999999999764,10738.02,10767.529999999999
2022-02-14,-0.024122523921456456,-0.1293747739703086,-259.74,10767.529999999999,10507.789999999999
2022-02-15,0.009523410726708465,-0.12108345235379459,100.06999999999994,10507.789999999999,10607.86
2022-02-16,0.006241598211137782,-0.11559760840226674,66.21000000000004,10607.86,10674.07
2022-02-17,-0.01106232205709724,-0.12538115248618786,-118.07999999999993,10674.07,10555.99
2022-02-18,-0.01074461040603483,-0.13477859125649894,-113.41999999999962,10555.99,10442.57
2022-02-21,-0.003319743974867104,-0.13765090481510123,-32.799999999999955,9880.28,9847.48
2022-02-22,-0.017058013769756717,-0.15236086755510247,-177.5700000000004,10409.77,10232.2
2022-02-23,-0.0013643204784894556,-0.15351731898186605,-13.959999999999809,10232.2,10218.24
2022-02-24,-0.032093589502693254,-0.18068398666760133,-327.9400000000003,10218.24,9890.3
2022-02-25,0.04525848558688818,-0.1436029846870902,447.6200000000001,9890.3,10337.92
2022-02-28,-0.004633427227140445,-0.14757103793508286,-47.89999999999975,10337.92,10290.02
2022-03-01,-0.010080641242679801,-0.1561640684865292,-103.73000000000002,10290.02,10186.29
2022-03-02,-0.0006066978261958047,-0.15667602191184438,-6.180000000000064,10186.29,10180.11
2022-03-03,-0.006701302834645196,-0.1623273912767308,-68.21999999999991,10180.11,10111.89
2022-03-04,-0.025446281555673588,-0.18364304432977874,-257.3100000000002,10111.89,9854.58
2022-03-07,-0.0010868043082505375,-0.18453026458627142,-10.709999999999582,9854.58,9843.87
2022-03-08,0.0027611091979069156,-0.18227866359920586,27.17999999999995,9843.87,9871.05
2022-03-09,0.028874334543944113,-0.15866750416824826,285.0199999999995,9871.05,10156.07
2022-03-10,-0.0034422763923446244,-0.16156360315676233,-34.95999999999947,10156.07,10121.11
2022-03-11,0.0024256232764983017,-0.159529872316716,24.549999999999727,10121.11,10145.66
2022-03-14,0.01501430168170431,-0.14691080026521863,152.33000000000015,10145.66,10297.99
2022-03-15,0.007195578943075268,-0.1407723295830421,74.09999999999968,10297.99,10372.09
2022-03-16,0.016637919647824108,-0.12647656864345758,172.56999999999994,10372.09,10544.66
2022-03-17,-0.006237280291635786,-0.13192497912613987,-65.77000000000021,10544.66,10478.89
2022-03-18,0.010124163914307732,-0.12313644532489687,106.09000000000015,10478.89,10584.98
2022-03-21,-0.005848853753148316,-0.12826509201765735,-61.909999999999854,10584.98,10523.07
2022-03-22,0.010728808228017118,-0.11891241536424668,112.90000000000009,10523.07,10635.97
2022-03-23,-0.005968426010979714,-0.124171121422338,-63.479999999999905,10635.97,10572.49
2022-03-24,0.0007377637623681581,-0.12352496661368784,7.799999999999727,10572.49,10580.29
2022-03-25,-0.009278573649682565,-0.13165740476307075,-98.16999999999996,10580.29,10482.119999999999
2022-03-28,0.0012030009196612695,-0.1306127878224197,12.609999999999786,10482.119999999999,10494.73
2022-03-29,0.001747543767205067,-0.12909349561849104,18.340000000000032,10494.73,10513.07
2022-03-30,0.006607013935986363,-0.12333940420710121,69.46000000000015,10513.07,10582.529999999999
2022-03-31,0.00896099514955311,-0.11548365286039675,94.83000000000027,10582.529999999999,10677.36
2022-04-01,-0.007516839368533044,-0.12213242016068682,-80.25999999999999,10677.36,10597.1
2022-04-04,-0.0013645242566362422,-0.1233302917674921,-14.459999999999923,10597.1,10582.64
2022-04-05,-0.006405773984563395,-0.1289460397775427,-67.78999999999996,10582.64,10514.85
2022-04-06,-0.014916047304526458,-0.14193872185301593,-156.84000000000003,10514.85,10358.01
2022-04-07,0.0008939941166304882,-0.14117162011864415,9.259999999999764,10358.01,10367.27
2022-04-08,0.00348018330765959,-0.13818273992683672,36.08000000000004,10367.27,10403.35
2022-04-11,-0.0028240903170613416,-0.1406165897060857,-29.38000000000011,10403.35,10373.97
2022-04-12,0.0036533747446734453,-0.13747694005892663,37.89999999999998,10373.97,10411.869999999999
2022-04-13,-0.00846917988795479,-0.1447818030110768,-88.17999999999984,10411.869999999999,10323.69
2022-04-14,-0.0017590609559179015,-0.14628618395019055,-18.160000000000082,10323.69,10305.53
2022-04-18,0.006731269510926097,-0.14053960616915817,4.139999999999986,615.04,619.18
2022-04-19,0.006875098814996018,-0.1346307310339958,70.88,10309.67,10380.55
2022-04-20,-0.004664492729190657,-0.13866723969715278,-48.42000000000007,10380.55,10332.130000000001
2022-04-21,0.0026974108920426007,-0.13634387132783876,27.87000000000012,10332.130000000001,10360.0
2022-04-22,-0.005873552123552126,-0.14141660061641992,-60.85000000000002,10360.0,10299.15
2022-04-25,0.0024069947519941154,-0.13934999487995448,24.79000000000019,10299.15,10323.94
2022-04-26,-0.009440194344407274,-0.14747469819080283,-97.46000000000004,10323.94,10226.48
2022-04-27,-0.0022324397055487363,-0.14937790952454666,-22.83000000000004,10226.48,10203.65
2022-04-28,0.0028666212580791945,-0.14693949815739793,29.249999999999773,10203.65,10232.9
2022-04-29,-0.004236335740601362,-0.15055334885024907,-43.34999999999968,10232.9,10189.55
2022-05-02,-0.0017154830193678613,-0.15201056015615533,-17.47999999999979,10189.55,10172.07
2022-05-03,-0.007235126772107204,-0.1581458712548337,-60.91000000000031,8418.65,8357.74
2022-05-04,0.007954576922924764,-0.1514492778298484,80.42999999999995,10111.16,10191.59
2022-05-05,0.00044154052507999243,-0.15107460829842445,4.5,10191.59,10196.09
2022-05-06,0.010351026717104287,-0.14228735888809318,105.53999999999985,10196.09,10301.63
2022-05-09,-0.012300965963638768,-0.15283805289299346,-126.72000000000003,10301.63,10174.91
2022-05-10,-0.010554393110111046,-0.16177933311068793,-107.38999999999999,10174.91,10067.52
2022-05-11,-0.0045174978544864864,-0.1655659931749467,-45.47999999999979,10067.52,10022.04
2022-05-12,-0.02111745712449766,-0.18318711753729755,-211.64000000000055,10022.04,9810.4
2022-05-13,0.0017104297480225155,-0.18179001648456528,16.780000000000086,9810.4,9827.18
2022-05-16,0.006918566669176759,-0.17612917616422774,67.99000000000046,9827.18,9895.17
2022-05-17,0.009932118397157422,-0.16794639359792718,98.2800000000002,9895.17,9993.45
2022-05-18,0.0010697006539283056,-0.16705634531105562,10.689999999999827,9993.45,10004.14
2022-05-19,0.0038624009660000636,-0.16383918293456146,38.63999999999987,10004.14,10042.78
2022-05-20,-0.009397796227737704,-0.17169725190696117,-94.37999999999965,10042.78,9948.4
2022-05-23,0.0016605685336335589,-0.17032179842715567,16.520000000000095,9948.4,9964.92
2022-05-24,0.0019408083557117947,-0.1687115520409912,19.339999999999577,9964.92,9984.26
2022-05-25,-0.0006019474653103977,-0.16921194401518191,-6.009999999999991,9984.26,9978.25
2022-05-26,-0.010629118332372883,-0.17804248857136662,-106.05999999999972,9978.25,9872.19
2022-05-27,-8.812634278717469e-05,-0.17811492468077528,-0.8700000000001182,9872.19,9871.32
2022-05-30,0.006538849820402022,-0.17274074160363306,60.819999999999936,9301.33,9362.15
2022-05-31,0.008620498704206747,-0.16560935423858425,85.62,9932.14,10017.76
2022-06-01,-0.0021881139096963866,-0.16743509601669537,-21.920000000000073,10017.76,9995.84
2022-06-02,-0.0028061673656241065,-0.16977141248001726,-28.050000000000068,9995.84,9967.79
2022-06-03,0.0005527805060098682,-0.16931247830130403,5.510000000000105,9967.79,9973.3
2022-06-06,0.002762375542699002,-0.1670178074077382,27.549999999999955,9973.3,10000.85
2022-06-07,-0.00335871450926667,-0.16981555678395865,-33.58999999999958,10000.85,9967.26
2022-06-08,0.0009651599336226355,-0.1690142960218497,9.61999999999955,9967.26,9976.880000000001
2022-06-09,-0.0024646983826607143,-0.17106242514245884,-24.590000000000032,9976.880000000001,9952.29
2022-06-10,-0.020923827581390782,-0.1884069720345143,-208.23999999999967,9952.29,9744.05
2022-06-13,-0.0236103057763456,-0.20756893159072964,-230.06000000000034,9744.05,9513.99
2022-06-14,-0.01863676543700383,-0.22233728353766757,-177.31000000000006,9513.99,9336.68
2022-06-15,-0.010414836965602293,-0.23043651394385023,-97.23999999999961,9336.68,9239.44
2022-06-16,-0.022682693565053307,-0.24789228667691598,-176.93000000000012,7800.22,7623.29
2022-06-17,0.024503145375839565,-0.22946328203907018,222.05999999999983,9062.51,9284.57
2022-06-20,0.012329471832545406,-0.21996297127902886,108.57000000000005,8805.73,8914.3
2022-06-21,-0.005011103848127444,-0.22387181783533439,-47.06999999999982,9393.14,9346.07
2022-06-22,-0.02245435782098789,-0.24129927775261273,-209.8600000000003,9346.07,9136.21
2022-06-23,-0.009282842666707506,-0.2483421771883526,-84.80999999999977,9136.21,9051.4
2022-06-24,0.0044092626555008035,-0.24502792042051413,39.90999999999997,9051.4,9091.31
2022-06-27,0.022408211797859713,-0.2281103461598264,203.71999999999997,9091.31,9295.03
2022-06-28,0.005372763724269851,-0.22396316542853478,49.94,9295.03,9344.97
2022-06-29,-0.005956145391585007,-0.22858535364446775,-55.66000000000014,9344.97,9289.31
2022-06-30,-0.02105000263744023,-0.24482363398481177,-195.5399999999999,9289.31,9093.77
2022-07-01,0.0009303072323140197,-0.24412108794983534,8.460000000000264,9093.77,9102.23
2022-07-04,0.013107443624398111,-0.23421344772326647,112.80999999999983,8606.560000000001,8719.37
2022-07-05,-0.009986934402889187,-0.24186130778746895,-92.02999999999997,9215.04,9123.01
2022-07-06,0.00586977324369915,-0.23741120557690676,53.549999999999784,9123.01,9176.56
2022-07-07,0.007977935086786351,-0.2313273216770887,73.21000000000015,9176.56,9249.77
2022-07-08,0.00957429211753374,-0.22396782491205813,88.56000000000006,9249.77,9338.33
2022-07-11,-0.0026707130718233284,-0.22604038418622097,-24.93999999999994,9338.33,9313.39
2022-07-12,-0.004859669787263284,-0.2298015723477531,-45.25999999999999,9313.39,9268.130000000001
2022-07-13,-0.011192117503746749,-0.23842172365123804,-103.73000000000036,9268.130000000001,9164.4
2022-07-14,-0.011277334031687838,-0.24701029626490012,-103.35000000000002,9164.4,9061.05
2022-07-15,0.0129223434370189,-0.23727990470869598,117.09000000000009,9061.05,9178.14
2022-07-18,0.00881224300348439,-0.23055862988534814,80.88000000000022,9178.14,9259.02
2022-07-19,0.010855360502515366,-0.2222060664272042,100.50999999999982,9259.02,9359.53
2022-07-20,-0.0023847351309306945,-0.22406089894522008,-22.319999999999766,9359.53,9337.210000000001
2022-07-21,-0.004728393170979355,-0.22772984409174335,-44.15000000000015,9337.210000000001,9293.06
2022-07-22,0.013633829976347935,-0.2172008440902825,126.69999999999993,9293.06,9419.76
2022-07-25,-0.008630793141226499,-0.22395702167606601,-81.29999999999973,9419.76,9338.460000000001
2022-07-26,-0.020405934169017204,-0.23979290360407235,-190.5600000000004,9338.460000000001,9147.9
2022-07-27,0.00032247838301688466,-0.23954775324886857,2.950000000000159,9147.9,9150.85
2022-07-28,0.0007583994929432595,-0.23897102665052494,6.939999999999827,9150.85,9157.79
2022-07-29,-0.002000482649198107,-0.24049345190724758,-18.319999999999936,9157.79,9139.47
2022-08-01,-0.007376795372160539,-0.24609617629634384,-67.42000000000007,9139.47,9072.05
2022-08-02,-0.004722196196008599,-0.24965625806479352,-42.839999999999804,9072.05,9029.21
2022-08-03,0.009252193713514247,-0.2427139324126859,83.53999999999996,9029.21,9112.75
2022-08-04,0.004920578310608766,-0.23898764701358954,44.84000000000003,9112.75,9157.59
2022-08-05,0.00033960900193174485,-0.2387292003679342,3.1100000000001273,9157.59,9160.7
2022-08-08,0.0006746209350813375,-0.23821563114923627,6.179999999999609,9160.7,9166.88
2022-08-09,-0.002397762379348215,-0.24004220905004214,-21.979999999999563,9166.88,9144.9
2022-08-10,0.0004209996828833458,-0.23972226706104738,3.849999999999909,9144.9,9148.75
2022-08-11,-0.0026211231042492164,-0.24171504859249993,-23.980000000000018,9148.75,9124.77
2022-08-12,0.008563503518444872,-0.2352214727431381,78.14000000000021,9124.77,9202.91
2022-08-15,-0.006358088476483266,-0.24008400228435178,-49.04000000000019,7713.01,7663.97
2022-08-16,0.006953343230786563,-0.23480004552566913,63.650000000000205,9153.87,9217.52
2022-08-17,-0.011849174181341645,-0.24386703306979018,-109.22000000000025,9217.52,9108.3
2022-08-18,0.031024450226716273,-0.22040842347248457,282.5799999999998,9108.3,9390.88
2022-08-19,-0.0019135586867258356,-0.2219002177058471,-17.969999999999914,9390.88,9372.91
2022-08-22,-0.024872744963943975,-0.24125369514734996,-233.1300000000001,9372.91,9139.78
2022-08-23,-0.011865712303797226,-0.2502567605123007,-108.44999999999982,9139.78,9031.33
2022-08-24,-0.0016708502512918953,-0.25150946919240313,-15.090000000000032,9031.33,9016.24
2022-08-25,0.010792747309299683,-0.2434312000299932,97.31000000000017,9016.24,9113.55
2022-08-26,-0.017366448859116396,-0.25657011340307545,-158.2700000000002,9113.55,8955.28
2022-08-29,-0.009130926112863048,-0.26335831676768606,-81.77000000000021,8955.28,8873.51
2022-08-30,-0.005729412599974528,-0.26757884090926376,-50.839999999999975,8873.51,8822.67
2022-08-31,-0.005609413023495143,-0.2716872936977508,-49.489999999999895,8822.67,8773.18
2022-09-01,-0.0008924928019258807,-0.27233730754567664,-7.830000000000098,8773.18,8765.35
2022-09-02,0.0035891322080692767,-0.2697256299395785,31.460000000000036,8765.35,8796.81
2022-09-05,-0.01889567802776587,-0.2835246593081697,-156.85000000000002,8300.84,8143.99
2022-09-06,-8.912078296655281e-05,-0.2835885121515084,-0.7699999999996976,8639.96,8639.19
2022-09-07,-0.004767808093119841,-0.2870042246412764,-41.19,8639.19,8598.0
2022-09-08,0.004589439404512642,-0.2837319737345939,39.459999999999695,8598.0,8637.46
2022-09-09,0.004868329346821894,-0.2802449450821358,42.05000000000024,8637.46,8679.51
2022-09-12,0.005390857317982251,-0.2763648482771772,46.790000000000134,8679.51,8726.3
2022-09-13,-0.011672759359636981,-0.28481166726741214,-101.86000000000018,8726.3,8624.44
2022-09-14,-0.0027039436763430756,-0.2867454962370988,-23.320000000000277,8624.44,8601.119999999999
2022-09-15,-0.005131889800398067,-0.2904058397500475,-44.139999999999816,8601.119999999999,8556.98
2022-09-16,-0.003605243906144447,-0.29296409977212434,-30.84999999999991,8556.98,8526.13
2022-09-19,-0.0016173809219423073,-0.2941076461482812,-13.789999999999964,8526.13,8512.34
2022-09-20,-0.004135173172124252,-0.29702663327233647,-35.20000000000016,8512.34,8477.14
2022-09-21,-0.006327605772701621,-0.3014747716056979,-53.639999999999816,8477.14,8423.5
2022-09-22,0.006275301240576979,-0.29709131537338085,52.860000000000184,8423.5,8476.36
2022-09-23,-0.02473585359753482,-0.31447836168874066,-209.67000000000024,8476.36,8266.69
2022-09-26,-0.008628604677325477,-0.3203934569034811,-71.32999999999976,8266.69,8195.36
2022-09-27,-0.007205296655668588,-0.325290223655625,-59.050000000000125,8195.36,8136.31
2022-09-28,-0.005812217086123817,-0.32921178334586854,-47.29000000000008,8136.31,8089.02
2022-09-29,-0.010160686955898241,-0.33602745242899645,-82.19,8089.02,8006.83
2022-09-30,0.01758124001633606,-0.32435399170589263,140.77000000000004,8006.83,8147.6
2022-10-03,0.006261966714124367,-0.320123118891424,51.0199999999997,8147.6,8198.619999999999
2022-10-04,0.014132866262858902,-0.3105145098555069,115.87000000000023,8198.619999999999,8314.49
2022-10-05,-0.007092437419492988,-0.3154046425460051,-58.970000000000255,8314.49,8255.52
2022-10-06,0.00801403182355569,-0.30991827356511026,66.16000000000048,8255.52,8321.68
2022-10-07,-0.011304207804193403,-0.3177191008026068,-94.07000000000016,8321.68,8227.61
2022-10-10,-0.005289506916346299,-0.32132803033780244,-43.51999999999998,8227.61,8184.09
2022-10-11,0.001435712461617609,-0.3203536525336079,11.750000000000057,8184.09,8195.84
2022-10-12,-0.009610973371856974,-0.32688571548138734,-78.77000000000027,8195.84,8117.07
2022-10-13,0.009619234526744283,-0.3204108713153011,78.08000000000021,8117.07,8195.15
2022-10-14,0.007802175677077324,-0.31510859754507115,63.940000000000225,8195.15,8259.09
2022-10-17,0.004165107778217667,-0.3122559510374717,34.39999999999975,8259.09,8293.49
2022-10-18,0.0014059219942388441,-0.3112890365526284,11.659999999999911,8293.49,8305.15
2022-10-19,0.0033533409992595052,-0.30897955384226083,27.85000000000008,8305.15,8333.0
2022-10-20,-0.008379935197407914,-0.31477026040114653,-69.83000000000015,8333.0,8263.17
2022-10-21,0.005027126393381746,-0.3113255238916791,41.54000000000025,8263.17,8304.710000000001
2022-10-24,0.006309672462975799,-0.3069802135138241,52.39999999999975,8304.710000000001,8357.11
2022-10-25,0.009055762099577478,-0.30070439119710535,75.67999999999995,8357.11,8432.789999999999
2022-10-26,0.012507129905997928,-0.2919582101751136,105.47000000000025,8432.789999999999,8538.26
2022-10-27,0.0008174967733472649,-0.29137938829653676,6.980000000000018,8538.26,8545.24
2022-10-28,0.006652826602880644,-0.2866650582396464,56.849999999999795,8545.24,8602.09
2022-10-31,0.01318749280698065,-0.27725795882621374,113.44000000000017,8602.09,8715.53
2022-11-01,-0.0018771925237092344,-0.27861468478247553,-13.640000000000327,7266.17,7252.53
2022-11-02,-0.005050626932769731,-0.2822581328844177,-43.94999999999959,8701.89,8657.94
2022-11-03,-0.00811393934353902,-0.2880818468585119,-70.25000000000023,8657.94,8587.69
2022-11-04,0.01946390705766049,-0.27422513809310467,167.15000000000043,8587.69,8754.84
2022-11-07,0.010869416231478747,-0.2663363890286945,95.1599999999994,8754.84,8850.0
2022-11-08,-0.005972881355932179,-0.2707184747321909,-52.859999999999786,8850.0,8797.14
2022-11-09,-0.0046185464821521666,-0.2740866953552151,-40.63000000000011,8797.14,8756.51
2022-11-10,0.027485836252114162,-0.25413436113051746,240.68000000000018,8756.51,8997.19
2022-11-11,0.001854916654530062,-0.25275084253493674,14.010000000000105,7552.9,7566.91
2022-11-14,0.0005770596590908763,-0.2523196351908741,5.199999999999704,9011.2,9016.4
2022-11-15,0.008775120890821159,-0.2457586496019808,79.11999999999989,9016.4,9095.52
2022-11-16,-0.00909128889827079,-0.2526156756174711,-82.68999999999994,9095.52,9012.83
2022-11-17,0.009030459911037955,-0.24586645143799646,81.39000000000021,9012.83,9094.22
2022-11-18,0.0071583929133009665,-0.24046806718828773,65.09999999999991,9094.22,9159.32
2022-11-21,-0.0008930793989073619,-0.2411463895102942,-8.180000000000177,9159.32,9151.14
2022-11-22,0.0033667936453818936,-0.23859148599672242,30.81000000000006,9151.14,9181.95
2022-11-23,0.0027499605203687542,-0.23649764264334083,25.249999999999886,9181.95,9207.2
2022-11-24,0.012228028195741054,-0.22716151429006892,105.68000000000029,8642.439999999999,8748.119999999999
2022-11-25,0.012943364458685146,-0.21715838410182697,120.53999999999974,9312.880000000001,9433.42
2022-11-28,-0.0035469638794837603,-0.21993509503677444,-33.459999999999695,9433.42,9399.96
2022-11-29,0.0014723466908369617,-0.21878656905531368,13.839999999999804,9399.96,9413.8
2022-11-30,0.01890309970468889,-0.20401921367952425,177.95000000000027,9413.8,9591.75
2022-12-01,0.004968853441759831,-0.20006410180984113,47.659999999999854,9591.75,9639.41
2022-12-02,0.003977421854657083,-0.19688241928605488,38.34000000000003,9639.41,9677.75
2022-12-05,-0.015450905427397894,-0.20929131307274662,-149.52999999999997,9677.75,9528.22
2022-12-06,-0.006829187403313519,-0.21469121087720078,-65.06999999999994,9528.22,9463.15
2022-12-07,-0.01825607752175544,-0.22902786900994243,-172.76,9463.15,9290.39
2022-12-08,-0.00461875120420134,-0.23258879746835837,-42.91000000000008,9290.39,9247.48
2022-12-09,0.021051140418795147,-0.21643391648490828,194.66999999999973,9247.48,9442.15
2022-12-12,-0.00787426592460399,-0.2226039241960065,-74.34999999999957,9442.15,9367.8
2022-12-13,0.018276436303080748,-0.20839589433430994,171.2099999999998,9367.8,9539.01
2022-12-14,-0.009540822370455632,-0.2159484484941897,-91.00999999999999,9539.01,9448.0
2022-12-15,-0.0070956816257408935,-0.22151182868184316,-67.03999999999996,9448.0,9380.96
2022-12-16,0.002882434207160043,-0.21926788774696626,27.040000000000077,9380.96,9408.0
2022-12-19,0.00544217687074828,-0.21501900550341235,51.19999999999982,9408.0,9459.2
2022-12-20,0.004190629228687414,-0.2117294412039108,39.639999999999986,9459.2,9498.84
2022-12-21,0.018084313453011088,-0.19747410933286214,171.77999999999986,9498.84,9670.619999999999
2022-12-22,-0.01807019611979376,-0.2119759095684295,-174.7499999999999,9670.619999999999,9495.869999999999
2022-12-23,-0.00484105195205915,-0.21579077512968292,-45.969999999999914,9495.869999999999,9449.9
2022-12-27,0.004523857395316353,-0.21224312442827808,42.75,9449.9,9492.65
2022-12-28,-0.01339035991003566,-0.2227914725137886,-127.11000000000001,9492.65,9365.54
